Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,VR_ID
B.C.,Vancouver,Tri-Cities,Coquitlam West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone260,VR_7093
B.C.,Vancouver,Tri-Cities,Coquitlam West,Apt & Other,1.9,2.4,2.0,0.0,2.1,2021,centre35,Zone260,VR_7094
B.C.,Vancouver,Tri-Cities,Coquitlam East,Row,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone260,VR_7095
B.C.,Vancouver,Tri-Cities,Coquitlam East,Apt & Other,0.0,0.0,0.8,0.0,0.3,2021,centre35,Zone260,VR_7096
B.C.,Vancouver,Tri-Cities,Port Coquitlam,Row,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone260,VR_7097
B.C.,Vancouver,Tri-Cities,Port Coquitlam,Apt & Other,0.0,4.6,3.7,0.0,3.8,2021,centre35,Zone260,VR_7098
B.C.,Vancouver,Tri-Cities,Port Moody,Row,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone260,VR_7099
B.C.,Vancouver,Tri-Cities,Port Moody,Apt & Other,0.0,0.0,3.3,0.0,5.9,2021,centre35,Zone260,VR_7100
B.C.,Vancouver,Tri-Cities,Anmore/Belcarra/Metro Vancouver North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone260,VR_7101
B.C.,Vancouver,Tri-Cities,Anmore/Belcarra/Metro Vancouver North,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone260,VR_7102
B.C.,Vancouver,Maple Ridge/Pitt Meadows,Pitt Meadows,Row,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone261,VR_7103
B.C.,Vancouver,Maple Ridge/Pitt Meadows,Pitt Meadows,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone261,VR_7104
B.C.,Vancouver,Maple Ridge/Pitt Meadows,Maple Ridge,Row,0.0,0.0,0.0,0.0,0.0,2021,centre35,Zone261,VR_7105
B.C.,Vancouver,Maple Ridge/Pitt Meadows,Maple Ridge,Apt & Other,0.0,6.6,4.6,7.2,5.8,2021,centre35,Zone261,VR_7106
B.C.,Victoria,Cook St. Area,Fairfield South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone262,VR_7107
B.C.,Victoria,Cook St. Area,Fairfield South,Apt & Other,0.0,0.5,0.0,0.0,0.3,2021,centre36,Zone262,VR_7108
B.C.,Victoria,Cook St. Area,Fairfield North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone262,VR_7109
B.C.,Victoria,Cook St. Area,Fairfield North,Apt & Other,1.4,1.4,0.9,0.0,1.2,2021,centre36,Zone262,VR_7110
B.C.,Victoria,Fort St. Area,Fairfield-Ross Bay,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone263,VR_7111
B.C.,Victoria,Fort St. Area,Fairfield-Ross Bay,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone263,VR_7112
B.C.,Victoria,Fort St. Area,Rockland,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone263,VR_7113
B.C.,Victoria,Fort St. Area,Rockland,Apt & Other,0.0,1.3,0.0,0.0,0.7,2021,centre36,Zone263,VR_7114
B.C.,Victoria,Fort St. Area,Gonzales,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone263,VR_7115
B.C.,Victoria,Fort St. Area,Gonzales,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone263,VR_7116
B.C.,Victoria,Fort St. Area,Jubilee,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone263,VR_7117
B.C.,Victoria,Fort St. Area,Jubilee,Apt & Other,0.0,0.5,0.6,0.0,0.5,2021,centre36,Zone263,VR_7118
B.C.,Victoria,Fort St. Area,Fernwood,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone263,VR_7119
B.C.,Victoria,Fort St. Area,Fernwood,Apt & Other,2.4,0.5,0.2,0.0,0.6,2021,centre36,Zone263,VR_7120
B.C.,Victoria,James Bay Area,James Bay South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone264,VR_7121
B.C.,Victoria,James Bay Area,James Bay South,Apt & Other,0.0,0.8,0.6,0.0,0.7,2021,centre36,Zone264,VR_7122
B.C.,Victoria,James Bay Area,James Bay North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone264,VR_7123
B.C.,Victoria,James Bay Area,James Bay North,Apt & Other,0.9,3.2,2.2,18.4,2.5,2021,centre36,Zone264,VR_7124
B.C.,Victoria,Remainder of City,Downtown,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone265,VR_7125
B.C.,Victoria,Remainder of City,Downtown,Apt & Other,1.3,1.1,0.2,0.0,1.0,2021,centre36,Zone265,VR_7126
B.C.,Victoria,Remainder of City,Oaklands,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone265,VR_7127
B.C.,Victoria,Remainder of City,Oaklands,Apt & Other,0.0,0.9,1.2,0.0,0.9,2021,centre36,Zone265,VR_7128
B.C.,Victoria,Remainder of City,Hillside-Quadra,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone265,VR_7129
B.C.,Victoria,Remainder of City,Hillside-Quadra,Apt & Other,0.0,0.3,0.0,0.0,0.5,2021,centre36,Zone265,VR_7130
B.C.,Victoria,Remainder of City,Burnside,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone265,VR_7131
B.C.,Victoria,Remainder of City,Burnside,Apt & Other,0.0,0.8,0.6,0.0,0.7,2021,centre36,Zone265,VR_7132
B.C.,Victoria,Remainder of City,Vic West,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone265,VR_7133
B.C.,Victoria,Remainder of City,Vic West,Apt & Other,1.5,1.0,2.9,0.0,1.6,2021,centre36,Zone265,VR_7134
B.C.,Victoria,Saanich/Central Saanich,Saanich/University,Row,0.0,0.0,0.0,12.4,9.5,2021,centre36,Zone266,VR_7135
B.C.,Victoria,Saanich/Central Saanich,Saanich/University,Apt & Other,0.0,0.9,0.5,0.0,0.7,2021,centre36,Zone266,VR_7136
B.C.,Victoria,Saanich/Central Saanich,Saanich-Centre,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone266,VR_7137
B.C.,Victoria,Saanich/Central Saanich,Saanich-Centre,Apt & Other,0.0,1.3,1.7,5.7,1.6,2021,centre36,Zone266,VR_7138
B.C.,Victoria,Saanich/Central Saanich,Saanich-Other,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone266,VR_7139
B.C.,Victoria,Saanich/Central Saanich,Saanich-Other,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone266,VR_7140
B.C.,Victoria,Saanich/Central Saanich,Central Saanich,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone266,VR_7141
B.C.,Victoria,Saanich/Central Saanich,Central Saanich,Apt & Other,0.0,2.8,1.0,0.0,1.6,2021,centre36,Zone266,VR_7142
B.C.,Victoria,Esquimalt,Esquimalt,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone267,VR_7143
B.C.,Victoria,Esquimalt,Esquimalt,Apt & Other,0.9,1.6,0.6,1.3,1.2,2021,centre36,Zone267,VR_7144
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,View Royal,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone268,VR_7145
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,View Royal,Apt & Other,0.0,0.0,0.0,0.0,0.3,2021,centre36,Zone268,VR_7146
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Langford,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone268,VR_7147
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Langford,Apt & Other,0.9,0.4,0.4,0.8,0.5,2021,centre36,Zone268,VR_7148
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Colwood,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone268,VR_7149
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Colwood,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone268,VR_7150
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,West Shore/Other,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone268,VR_7151
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,West Shore/Other,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone268,VR_7152
B.C.,Victoria,Oak Bay,Oak Bay South,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone269,VR_7153
B.C.,Victoria,Oak Bay,Oak Bay South,Apt & Other,0.0,0.7,0.0,0.0,0.3,2021,centre36,Zone269,VR_7154
B.C.,Victoria,Oak Bay,Oak Bay North,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone269,VR_7155
B.C.,Victoria,Oak Bay,Oak Bay North,Apt & Other,0.0,0.3,0.4,0.0,0.3,2021,centre36,Zone269,VR_7156
B.C.,Victoria,North Saanich,North Saanich,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone270,VR_7157
B.C.,Victoria,North Saanich,North Saanich,Apt & Other,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone270,VR_7158
B.C.,Victoria,Sidney,Sidney,Row,0.0,0.0,0.0,0.0,0.0,2021,centre36,Zone271,VR_7159
B.C.,Victoria,Sidney,Sidney,Apt & Other,0.0,0.0,1.0,0.0,0.5,2021,centre36,Zone271,VR_7160
Nfld.Lab.,St. John's,St. John's East,St. John's East,Row,0.0,0.0,0.0,0.0,0.0,2022,centre1,Zone1,VR_7161
Nfld.Lab.,St. John's,St. John's East,St. John's East,Apt & Other,4.5,3.6,2.5,0.0,3.2,2022,centre1,Zone1,VR_7162
Nfld.Lab.,St. John's,St. John's West,St. John's West,Row,0.0,0.0,0.0,0.0,0.0,2022,centre1,Zone2,VR_7163
Nfld.Lab.,St. John's,St. John's West,St. John's West,Apt & Other,7.4,2.8,0.9,3.0,2.5,2022,centre1,Zone2,VR_7164
Nfld.Lab.,St. John's,Remainder of CMA,Remainder of CMA,Row,0.0,0.0,0.0,0.0,0.0,2022,centre1,Zone3,VR_7165
Nfld.Lab.,St. John's,Remainder of CMA,Remainder of CMA,Apt & Other,0.0,3.7,0.0,0.0,2.9,2022,centre1,Zone3,VR_7166
N.S.,Halifax,Peninsula South,Downtown Halifax,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone4,VR_7167
N.S.,Halifax,Peninsula South,Downtown Halifax,Apt & Other,1.9,0.9,0.6,0.0,0.8,2022,centre2,Zone4,VR_7168
N.S.,Halifax,Peninsula South,South End,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone4,VR_7169
N.S.,Halifax,Peninsula South,South End,Apt & Other,0.6,0.4,0.5,0.0,0.5,2022,centre2,Zone4,VR_7170
N.S.,Halifax,Peninsula South,Peninsula Southwest,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone4,VR_7171
N.S.,Halifax,Peninsula South,Peninsula Southwest,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone4,VR_7172
N.S.,Halifax,Peninsula North,Peninsula Northwest,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone5,VR_7173
N.S.,Halifax,Peninsula North,Peninsula Northwest,Apt & Other,0.0,1.0,1.2,0.0,1.3,2022,centre2,Zone5,VR_7174
N.S.,Halifax,Peninsula North,North End,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone5,VR_7175
N.S.,Halifax,Peninsula North,North End,Apt & Other,0.0,0.9,0.8,0.0,1.0,2022,centre2,Zone5,VR_7176
N.S.,Halifax,Mainland South,Armdale,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone6,VR_7177
N.S.,Halifax,Mainland South,Armdale,Apt & Other,0.0,0.0,0.9,0.0,0.7,2022,centre2,Zone6,VR_7178
N.S.,Halifax,Mainland South,Spryfield/Herring Cove,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone6,VR_7179
N.S.,Halifax,Mainland South,Spryfield/Herring Cove,Apt & Other,0.0,1.1,0.3,0.0,0.6,2022,centre2,Zone6,VR_7180
N.S.,Halifax,Mainland North,Fairmount,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone7,VR_7181
N.S.,Halifax,Mainland North,Fairmount,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone7,VR_7182
N.S.,Halifax,Mainland North,Fairview,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone7,VR_7183
N.S.,Halifax,Mainland North,Fairview,Apt & Other,0.0,1.1,0.9,0.0,0.9,2022,centre2,Zone7,VR_7184
N.S.,Halifax,Mainland North,Clayton Park/Rockingham,Row,0.0,0.0,0.0,0.8,1.2,2022,centre2,Zone7,VR_7185
N.S.,Halifax,Mainland North,Clayton Park/Rockingham,Apt & Other,0.7,1.1,0.9,0.3,0.9,2022,centre2,Zone7,VR_7186
N.S.,Halifax,Mainland North,Bedford South,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone7,VR_7187
N.S.,Halifax,Mainland North,Bedford South,Apt & Other,0.0,0.8,0.7,0.7,0.7,2022,centre2,Zone7,VR_7188
N.S.,Halifax,Dartmouth North,Wyse Road,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone8,VR_7189
N.S.,Halifax,Dartmouth North,Wyse Road,Apt & Other,0.0,0.5,0.0,0.0,0.0,2022,centre2,Zone8,VR_7190
N.S.,Halifax,Dartmouth North,Albro Lake/Lake Banook,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone8,VR_7191
N.S.,Halifax,Dartmouth North,Albro Lake/Lake Banook,Apt & Other,0.0,0.7,0.0,0.0,0.8,2022,centre2,Zone8,VR_7192
N.S.,Halifax,Dartmouth North,Burnside/Tufts Cove,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone8,VR_7193
N.S.,Halifax,Dartmouth North,Burnside/Tufts Cove,Apt & Other,0.0,2.6,2.3,0.0,2.5,2022,centre2,Zone8,VR_7194
N.S.,Halifax,Dartmouth South,Downtown Dartmouth,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone9,VR_7195
N.S.,Halifax,Dartmouth South,Downtown Dartmouth,Apt & Other,0.0,0.0,0.7,0.0,1.3,2022,centre2,Zone9,VR_7196
N.S.,Halifax,Dartmouth South,Woodside/Eastern Passage,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone9,VR_7197
N.S.,Halifax,Dartmouth South,Woodside/Eastern Passage,Apt & Other,0.0,0.0,0.4,0.0,0.3,2022,centre2,Zone9,VR_7198
N.S.,Halifax,Dartmouth East,Portland Estates/Morris Lake,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone10,VR_7199
N.S.,Halifax,Dartmouth East,Portland Estates/Morris Lake,Apt & Other,0.0,1.0,0.0,0.0,1.0,2022,centre2,Zone10,VR_7200
N.S.,Halifax,Dartmouth East,Woodlawn/Forest Hills/Port Wallace,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone10,VR_7201
N.S.,Halifax,Dartmouth East,Woodlawn/Forest Hills/Port Wallace,Apt & Other,0.0,0.0,1.3,0.0,2.2,2022,centre2,Zone10,VR_7202
N.S.,Halifax,Dartmouth East,Cole Harbour,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone10,VR_7203
N.S.,Halifax,Dartmouth East,Cole Harbour,Apt & Other,0.0,0.0,2.3,0.0,2.6,2022,centre2,Zone10,VR_7204
N.S.,Halifax,Bedford,Bedford,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone11,VR_7205
N.S.,Halifax,Bedford,Bedford,Apt & Other,0.0,0.0,0.5,2.2,0.9,2022,centre2,Zone11,VR_7206
N.S.,Halifax,Sackville,Sackville,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone12,VR_7207
N.S.,Halifax,Sackville,Sackville,Apt & Other,0.0,0.0,1.4,0.0,1.2,2022,centre2,Zone12,VR_7208
N.S.,Halifax,Remainder of CMA,Timberlea/Beechville,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7209
N.S.,Halifax,Remainder of CMA,Timberlea/Beechville,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7210
N.S.,Halifax,Remainder of CMA,Hammonds Plains,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7211
N.S.,Halifax,Remainder of CMA,Hammonds Plains,Apt & Other,0.0,0.0,0.1,0.0,0.1,2022,centre2,Zone3,VR_7212
N.S.,Halifax,Remainder of CMA,Herring Cove/Terence Bay/Prospect etc.,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7213
N.S.,Halifax,Remainder of CMA,Herring Cove/Terence Bay/Prospect etc.,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7214
N.S.,Halifax,Remainder of CMA,Waverley/Fall River/Beaverbank,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7215
N.S.,Halifax,Remainder of CMA,Waverley/Fall River/Beaverbank,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7216
N.S.,Halifax,Remainder of CMA,Halifax County East,Row,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7217
N.S.,Halifax,Remainder of CMA,Halifax County East,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre2,Zone3,VR_7218
N.B.,Moncton,Central Moncton,Downtown Moncton,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone13,VR_7219
N.B.,Moncton,Central Moncton,Downtown Moncton,Apt & Other,0.0,0.0,1.0,0.0,2.0,2022,centre3,Zone13,VR_7220
N.B.,Moncton,Central Moncton,Garden Hill,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone13,VR_7221
N.B.,Moncton,Central Moncton,Garden Hill,Apt & Other,0.0,0.4,0.0,0.0,0.0,2022,centre3,Zone13,VR_7222
N.B.,Moncton,West Moncton,West Moncton,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone14,VR_7223
N.B.,Moncton,West Moncton,West Moncton,Apt & Other,0.0,0.0,1.6,0.0,1.5,2022,centre3,Zone14,VR_7224
N.B.,Moncton,East Moncton,Sunny Brae,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone15,VR_7225
N.B.,Moncton,East Moncton,Sunny Brae,Apt & Other,0.0,0.0,0.7,0.0,0.6,2022,centre3,Zone15,VR_7226
N.B.,Moncton,East Moncton,Lewisville/Harrisville,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone15,VR_7227
N.B.,Moncton,East Moncton,Lewisville/Harrisville,Apt & Other,0.0,0.0,0.0,0.0,0.6,2022,centre3,Zone15,VR_7228
N.B.,Moncton,East Moncton,Humphrey,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone15,VR_7229
N.B.,Moncton,East Moncton,Humphrey,Apt & Other,0.0,0.0,1.7,0.0,1.8,2022,centre3,Zone15,VR_7230
N.B.,Moncton,East Moncton,Magnetic Hill/Irishtown,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone15,VR_7231
N.B.,Moncton,East Moncton,Magnetic Hill/Irishtown,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone15,VR_7232
N.B.,Moncton,North Moncton,Parkton,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone16,VR_7233
N.B.,Moncton,North Moncton,Parkton,Apt & Other,0.0,3.5,2.7,0.0,2.7,2022,centre3,Zone16,VR_7234
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone16,VR_7235
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone16,VR_7236
N.B.,Moncton,Riverview,Riverview,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone17,VR_7237
N.B.,Moncton,Riverview,Riverview,Apt & Other,0.0,0.0,0.3,0.0,0.2,2022,centre3,Zone17,VR_7238
N.B.,Moncton,Dieppe City,Downtown Dieppe,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone18,VR_7239
N.B.,Moncton,Dieppe City,Downtown Dieppe,Apt & Other,0.0,0.9,2.0,5.2,1.9,2022,centre3,Zone18,VR_7240
N.B.,Moncton,Dieppe City,St. Anselme,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone18,VR_7241
N.B.,Moncton,Dieppe City,St. Anselme,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone18,VR_7242
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone18,VR_7243
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Apt & Other,0.0,0.0,0.6,0.0,0.5,2022,centre3,Zone18,VR_7244
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone3,VR_7245
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone3,VR_7246
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Row,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone3,VR_7247
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre3,Zone3,VR_7248
N.B.,Saint John,South,South End,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone19,VR_7249
N.B.,Saint John,South,South End,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone19,VR_7250
N.B.,Saint John,South,Uptown,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone19,VR_7251
N.B.,Saint John,South,Uptown,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone19,VR_7252
N.B.,Saint John,West,West,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone20,VR_7253
N.B.,Saint John,West,West,Apt & Other,0.0,0.0,0.0,0.0,1.1,2022,centre4,Zone20,VR_7254
N.B.,Saint John,North,Indian Town,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone21,VR_7255
N.B.,Saint John,North,Indian Town,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone21,VR_7256
N.B.,Saint John,North,North End,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone21,VR_7257
N.B.,Saint John,North,North End,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone21,VR_7258
N.B.,Saint John,North,Millidgeville,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone21,VR_7259
N.B.,Saint John,North,Millidgeville,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone21,VR_7260
N.B.,Saint John,East,East,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone22,VR_7261
N.B.,Saint John,East,East,Apt & Other,0.0,4.7,0.3,3.7,2.1,2022,centre4,Zone22,VR_7262
N.B.,Saint John,Outlying Areas,Rothesay,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone23,VR_7263
N.B.,Saint John,Outlying Areas,Rothesay,Apt & Other,0.0,0.0,0.4,0.0,0.4,2022,centre4,Zone23,VR_7264
N.B.,Saint John,Outlying Areas,Quipspamsis,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone23,VR_7265
N.B.,Saint John,Outlying Areas,Quipspamsis,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone23,VR_7266
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone23,VR_7267
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone23,VR_7268
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Row,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone23,VR_7269
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre4,Zone23,VR_7270
Que,Saguenay,North Sector,Chicoutimi-Nord,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone24,VR_7271
Que,Saguenay,North Sector,Chicoutimi-Nord,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone24,VR_7272
Que,Saguenay,North Sector,Northern Outskirts,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone24,VR_7273
Que,Saguenay,North Sector,Northern Outskirts,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone24,VR_7274
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone25,VR_7275
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Apt & Other,0.0,0.7,0.0,0.0,0.0,2022,centre5,Zone25,VR_7276
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone25,VR_7277
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Apt & Other,0.0,0.3,0.0,0.3,0.1,2022,centre5,Zone25,VR_7278
Que,Saguenay,Jonquière,Jonquière Downtown,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone26,VR_7279
Que,Saguenay,Jonquière,Jonquière Downtown,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone26,VR_7280
Que,Saguenay,Jonquière,Jonquière,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone26,VR_7281
Que,Saguenay,Jonquière,Jonquière,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone26,VR_7282
Que,Saguenay,Jonquière,Southern Outskirts,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone26,VR_7283
Que,Saguenay,Jonquière,Southern Outskirts,Apt & Other,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone26,VR_7284
Que,Saguenay,La Baie,La Baie,Row,0.0,0.0,0.0,0.0,0.0,2022,centre5,Zone27,VR_7285
Que,Saguenay,La Baie,La Baie,Apt & Other,0.0,0.0,0.7,0.0,0.4,2022,centre5,Zone27,VR_7286
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Row,0.0,0.0,0.0,0.0,0.0,2022,centre6,Zone28,VR_7287
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Apt & Other,4.0,5.6,5.9,5.9,5.2,2022,centre6,Zone28,VR_7288
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Row,0.0,0.0,0.0,0.0,0.0,2022,centre6,Zone28,VR_7289
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Apt & Other,0.2,0.1,0.2,0.4,0.2,2022,centre6,Zone28,VR_7290
Que,Montréal,Sud-Ouest/Verdun,Verdun,Row,0.0,0.0,0.0,0.0,0.0,2022,centre6,Zone29,VR_7291
