VR_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
VR_2992,Ont.,0.0,0.0,0.7,0.0,0.4,2019,centre26,Zone3,Neighbourhood3,Dwelling2
VR_2993,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone195,Neighbourhood586,Dwelling1
VR_2994,Man.,0.0,6.0,5.5,0.0,0.0,2019,centre27,Zone195,Neighbourhood586,Dwelling2
VR_2995,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone195,Neighbourhood587,Dwelling1
VR_2996,Man.,2.8,2.1,2.0,11.1,2.3,2019,centre27,Zone195,Neighbourhood587,Dwelling2
VR_2997,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone195,Neighbourhood588,Dwelling1
VR_2998,Man.,0.0,2.0,2.3,0.0,2.2,2019,centre27,Zone195,Neighbourhood588,Dwelling2
VR_2999,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,Neighbourhood252,Dwelling1
VR_3000,Man.,3.5,3.7,6.1,3.1,4.2,2019,centre27,Zone196,Neighbourhood252,Dwelling2
VR_3001,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,Neighbourhood589,Dwelling1
VR_3002,Man.,0.0,0.0,0.0,0.0,9.4,2019,centre27,Zone196,Neighbourhood589,Dwelling2
VR_3003,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,Neighbourhood590,Dwelling1
VR_3004,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,Neighbourhood590,Dwelling2
VR_3005,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone197,Neighbourhood591,Dwelling1
VR_3006,Man.,1.3,6.0,6.6,3.1,5.1,2019,centre27,Zone197,Neighbourhood591,Dwelling2
VR_3007,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone197,Neighbourhood592,Dwelling1
VR_3008,Man.,1.4,4.2,1.5,0.0,3.0,2019,centre27,Zone197,Neighbourhood592,Dwelling2
VR_3009,Man.,0.0,0.0,0.0,0.0,3.5,2019,centre27,Zone197,Neighbourhood253,Dwelling1
VR_3010,Man.,4.1,3.5,6.5,0.0,4.4,2019,centre27,Zone197,Neighbourhood253,Dwelling2
VR_3011,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone198,Neighbourhood593,Dwelling1
VR_3012,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone198,Neighbourhood593,Dwelling2
VR_3013,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone198,Neighbourhood594,Dwelling1
VR_3014,Man.,0.0,7.7,6.8,0.0,7.5,2019,centre27,Zone198,Neighbourhood594,Dwelling2
VR_3015,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone199,Neighbourhood595,Dwelling1
VR_3016,Man.,0.9,2.2,2.3,6.0,2.2,2019,centre27,Zone199,Neighbourhood595,Dwelling2
VR_3017,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone199,Neighbourhood596,Dwelling1
VR_3018,Man.,0.0,3.8,1.5,0.0,2.5,2019,centre27,Zone199,Neighbourhood596,Dwelling2
VR_3019,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone200,Neighbourhood597,Dwelling1
VR_3020,Man.,0.0,3.9,1.5,0.0,2.7,2019,centre27,Zone200,Neighbourhood597,Dwelling2
VR_3021,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone200,Neighbourhood598,Dwelling1
VR_3022,Man.,0.0,2.8,0.8,5.3,1.5,2019,centre27,Zone200,Neighbourhood598,Dwelling2
VR_3023,Man.,0.0,0.0,0.0,4.2,2.6,2019,centre27,Zone201,Neighbourhood599,Dwelling1
VR_3024,Man.,2.8,3.2,1.9,0.0,2.7,2019,centre27,Zone201,Neighbourhood599,Dwelling2
VR_3025,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone201,Neighbourhood600,Dwelling1
VR_3026,Man.,0.0,2.2,1.5,0.0,1.8,2019,centre27,Zone201,Neighbourhood600,Dwelling2
VR_3027,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone201,Neighbourhood601,Dwelling1
VR_3028,Man.,1.9,1.4,1.5,0.0,1.5,2019,centre27,Zone201,Neighbourhood601,Dwelling2
VR_3029,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone202,Neighbourhood602,Dwelling1
VR_3030,Man.,0.0,5.3,5.2,0.0,5.3,2019,centre27,Zone202,Neighbourhood602,Dwelling2
VR_3031,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone203,Neighbourhood603,Dwelling1
VR_3032,Man.,0.0,4.0,5.4,0.0,4.3,2019,centre27,Zone203,Neighbourhood603,Dwelling2
VR_3033,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone203,Neighbourhood604,Dwelling1
VR_3034,Man.,0.0,3.6,1.1,0.0,3.2,2019,centre27,Zone203,Neighbourhood604,Dwelling2
VR_3035,Man.,0.0,0.0,0.0,0.7,0.7,2019,centre27,Zone203,Neighbourhood605,Dwelling1
VR_3036,Man.,3.8,2.1,1.3,4.8,1.6,2019,centre27,Zone203,Neighbourhood605,Dwelling2
VR_3037,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone204,Neighbourhood606,Dwelling1
VR_3038,Man.,1.2,3.7,2.3,0.0,3.0,2019,centre27,Zone204,Neighbourhood606,Dwelling2
VR_3039,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone204,Neighbourhood607,Dwelling1
VR_3040,Man.,0.0,3.3,1.7,0.0,2.3,2019,centre27,Zone204,Neighbourhood607,Dwelling2
VR_3041,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone205,Neighbourhood608,Dwelling1
VR_3042,Man.,0.0,3.6,2.0,3.2,2.7,2019,centre27,Zone205,Neighbourhood608,Dwelling2
VR_3043,Man.,0.0,0.0,0.0,1.8,2.4,2019,centre27,Zone205,Neighbourhood609,Dwelling1
VR_3044,Man.,0.0,2.7,1.9,4.3,2.3,2019,centre27,Zone205,Neighbourhood609,Dwelling2
VR_3045,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone206,Neighbourhood610,Dwelling1
VR_3046,Man.,0.0,0.0,2.5,20.2,5.2,2019,centre27,Zone206,Neighbourhood610,Dwelling2
VR_3047,Man.,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone206,Neighbourhood611,Dwelling1
VR_3048,Man.,0.0,0.9,0.0,0.0,0.5,2019,centre27,Zone206,Neighbourhood611,Dwelling2
VR_3049,Man.,0.0,0.0,0.0,0.0,0.4,2019,centre27,Zone23,Neighbourhood612,Dwelling1
VR_3050,Man.,0.0,0.0,13.2,0.0,8.0,2019,centre27,Zone23,Neighbourhood612,Dwelling2
VR_3051,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone108,Neighbourhood613,Dwelling1
VR_3052,Sask.,15.1,13.6,6.9,0.0,12.1,2019,centre28,Zone108,Neighbourhood613,Dwelling2
VR_3053,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone108,Neighbourhood614,Dwelling1
VR_3054,Sask.,0.0,12.0,16.1,25.2,14.4,2019,centre28,Zone108,Neighbourhood614,Dwelling2
VR_3055,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone108,Neighbourhood271,Dwelling1
VR_3056,Sask.,0.0,0.0,9.1,0.0,12.2,2019,centre28,Zone108,Neighbourhood271,Dwelling2
VR_3057,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone108,Neighbourhood615,Dwelling1
VR_3058,Sask.,0.0,18.7,9.6,0.0,15.9,2019,centre28,Zone108,Neighbourhood615,Dwelling2
VR_3059,Sask.,0.0,0.0,0.0,9.7,3.2,2019,centre28,Zone108,Neighbourhood616,Dwelling1
VR_3060,Sask.,4.5,8.9,4.1,9.1,6.1,2019,centre28,Zone108,Neighbourhood616,Dwelling2
VR_3061,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone207,Neighbourhood617,Dwelling1
VR_3062,Sask.,0.0,0.0,25.2,0.0,0.0,2019,centre28,Zone207,Neighbourhood617,Dwelling2
VR_3063,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone207,Neighbourhood618,Dwelling1
VR_3064,Sask.,1.7,6.6,8.9,0.0,7.3,2019,centre28,Zone207,Neighbourhood618,Dwelling2
VR_3065,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone207,Neighbourhood619,Dwelling1
VR_3066,Sask.,6.0,3.8,1.0,8.3,2.9,2019,centre28,Zone207,Neighbourhood619,Dwelling2
VR_3067,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone207,Neighbourhood620,Dwelling1
VR_3068,Sask.,0.0,9.3,8.6,0.0,9.1,2019,centre28,Zone207,Neighbourhood620,Dwelling2
VR_3069,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone208,Neighbourhood621,Dwelling1
VR_3070,Sask.,0.0,5.8,4.1,0.0,5.3,2019,centre28,Zone208,Neighbourhood621,Dwelling2
VR_3071,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone208,Neighbourhood622,Dwelling1
VR_3072,Sask.,0.0,4.9,4.5,0.0,4.8,2019,centre28,Zone208,Neighbourhood622,Dwelling2
VR_3073,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone22,Neighbourhood623,Dwelling1
VR_3074,Sask.,0.0,14.0,0.8,0.0,4.0,2019,centre28,Zone22,Neighbourhood623,Dwelling2
VR_3075,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone22,Neighbourhood624,Dwelling1
VR_3076,Sask.,0.0,5.0,10.7,10.5,9.6,2019,centre28,Zone22,Neighbourhood624,Dwelling2
VR_3077,Sask.,0.0,0.0,0.0,4.2,4.5,2019,centre28,Zone22,Neighbourhood49,Dwelling1
VR_3078,Sask.,0.0,8.5,5.6,5.3,6.4,2019,centre28,Zone22,Neighbourhood49,Dwelling2
VR_3079,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone20,Neighbourhood625,Dwelling1
VR_3080,Sask.,3.6,14.5,14.8,0.0,13.2,2019,centre28,Zone20,Neighbourhood625,Dwelling2
VR_3081,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone20,Neighbourhood626,Dwelling1
VR_3082,Sask.,0.0,14.1,11.8,0.0,12.8,2019,centre28,Zone20,Neighbourhood626,Dwelling2
VR_3083,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone20,Neighbourhood46,Dwelling1
VR_3084,Sask.,0.0,0.0,4.2,0.0,3.4,2019,centre28,Zone20,Neighbourhood46,Dwelling2
VR_3085,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone124,Neighbourhood627,Dwelling1
VR_3086,Sask.,0.0,16.5,8.9,0.0,11.2,2019,centre28,Zone124,Neighbourhood627,Dwelling2
VR_3087,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone124,Neighbourhood628,Dwelling1
VR_3088,Sask.,15.8,5.1,8.7,0.0,7.7,2019,centre28,Zone124,Neighbourhood628,Dwelling2
VR_3089,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone125,Neighbourhood629,Dwelling1
VR_3090,Sask.,0.0,6.2,2.7,6.1,3.6,2019,centre28,Zone125,Neighbourhood629,Dwelling2
VR_3091,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone23,Neighbourhood612,Dwelling1
VR_3092,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre28,Zone23,Neighbourhood612,Dwelling2
VR_3093,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone108,Neighbourhood271,Dwelling1
VR_3094,Sask.,9.0,4.5,7.8,13.9,6.2,2019,centre29,Zone108,Neighbourhood271,Dwelling2
VR_3095,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone108,Neighbourhood630,Dwelling1
VR_3096,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone108,Neighbourhood630,Dwelling2
VR_3097,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone19,Neighbourhood631,Dwelling1
VR_3098,Sask.,3.4,4.0,5.0,3.3,4.3,2019,centre29,Zone19,Neighbourhood631,Dwelling2
VR_3099,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone19,Neighbourhood632,Dwelling1
VR_3100,Sask.,0.0,4.7,4.4,0.0,4.5,2019,centre29,Zone19,Neighbourhood632,Dwelling2
VR_3101,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone209,Neighbourhood633,Dwelling1
VR_3102,Sask.,0.0,3.9,0.0,9.8,7.7,2019,centre29,Zone209,Neighbourhood633,Dwelling2
VR_3103,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone209,Neighbourhood634,Dwelling1
VR_3104,Sask.,0.0,1.3,1.4,0.0,1.5,2019,centre29,Zone209,Neighbourhood634,Dwelling2
VR_3105,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone124,Neighbourhood635,Dwelling1
VR_3106,Sask.,1.5,0.0,3.2,0.0,0.0,2019,centre29,Zone124,Neighbourhood635,Dwelling2
VR_3107,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone124,Neighbourhood636,Dwelling1
VR_3108,Sask.,0.0,2.6,2.8,1.0,2.6,2019,centre29,Zone124,Neighbourhood636,Dwelling2
VR_3109,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone21,Neighbourhood637,Dwelling1
VR_3110,Sask.,0.0,8.6,7.0,0.0,7.6,2019,centre29,Zone21,Neighbourhood637,Dwelling2
VR_3111,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone21,Neighbourhood629,Dwelling1
VR_3112,Sask.,20.0,3.9,2.4,0.0,3.9,2019,centre29,Zone21,Neighbourhood629,Dwelling2
VR_3113,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone126,Neighbourhood638,Dwelling1
VR_3114,Sask.,0.0,13.0,16.1,10.7,14.4,2019,centre29,Zone126,Neighbourhood638,Dwelling2
VR_3115,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone126,Neighbourhood639,Dwelling1
VR_3116,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone126,Neighbourhood639,Dwelling2
VR_3117,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone20,Neighbourhood640,Dwelling1
VR_3118,Sask.,0.0,1.8,10.4,0.0,6.9,2019,centre29,Zone20,Neighbourhood640,Dwelling2
VR_3119,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone20,Neighbourhood641,Dwelling1
VR_3120,Sask.,0.0,2.7,2.9,5.1,3.0,2019,centre29,Zone20,Neighbourhood641,Dwelling2
VR_3121,Sask.,0.0,0.0,0.0,0.0,0.0,2019,centre29,Zone20,Neighbourhood46,Dwelling1
VR_3122,Sask.,0.0,3.0,0.5,6.4,1.2,2019,centre29,Zone20,Neighbourhood46,Dwelling2
VR_3123,Sask.,0.0,0.0,8.9,0.0,7.6,2019,centre29,Zone23,Neighbourhood612,Dwelling1
VR_3124,Sask.,0.0,0.0,2.0,0.0,4.4,2019,centre29,Zone23,Neighbourhood612,Dwelling2
VR_3125,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone93,Neighbourhood642,Dwelling1
VR_3126,Alta,0.9,2.9,3.9,0.0,3.1,2019,centre30,Zone93,Neighbourhood642,Dwelling2
VR_3127,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone93,Neighbourhood643,Dwelling1
VR_3128,Alta,0.0,4.1,0.0,0.0,5.0,2019,centre30,Zone93,Neighbourhood643,Dwelling2
VR_3129,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone210,Neighbourhood644,Dwelling1
VR_3130,Alta,3.0,2.6,3.4,0.0,3.0,2019,centre30,Zone210,Neighbourhood644,Dwelling2
VR_3131,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone210,Neighbourhood645,Dwelling1
VR_3132,Alta,0.0,3.7,6.0,0.0,4.2,2019,centre30,Zone210,Neighbourhood645,Dwelling2
VR_3133,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone210,Neighbourhood646,Dwelling1
VR_3134,Alta,0.0,3.8,3.9,0.0,3.5,2019,centre30,Zone210,Neighbourhood646,Dwelling2
VR_3135,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone211,Neighbourhood647,Dwelling1
VR_3136,Alta,0.0,1.8,3.4,0.0,2.8,2019,centre30,Zone211,Neighbourhood647,Dwelling2
VR_3137,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone211,Neighbourhood648,Dwelling1
VR_3138,Alta,0.0,10.5,5.8,0.0,8.6,2019,centre30,Zone211,Neighbourhood648,Dwelling2
VR_3139,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone211,Neighbourhood649,Dwelling1
VR_3140,Alta,0.0,4.8,0.0,0.0,0.0,2019,centre30,Zone211,Neighbourhood649,Dwelling2
VR_3141,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood650,Dwelling1
VR_3142,Alta,0.0,2.1,4.6,0.0,2.8,2019,centre30,Zone126,Neighbourhood650,Dwelling2
VR_3143,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood651,Dwelling1
VR_3144,Alta,0.0,3.0,1.5,0.0,2.2,2019,centre30,Zone126,Neighbourhood651,Dwelling2
VR_3145,Alta,0.0,0.0,0.0,0.0,5.6,2019,centre30,Zone126,Neighbourhood652,Dwelling1
VR_3146,Alta,0.0,0.0,0.0,0.0,5.8,2019,centre30,Zone126,Neighbourhood652,Dwelling2
VR_3147,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood653,Dwelling1
VR_3148,Alta,0.0,5.8,2.6,0.0,4.5,2019,centre30,Zone126,Neighbourhood653,Dwelling2
VR_3149,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood654,Dwelling1
VR_3150,Alta,0.0,3.2,1.2,0.0,2.1,2019,centre30,Zone126,Neighbourhood654,Dwelling2
VR_3151,Alta,0.0,0.0,0.0,10.0,5.1,2019,centre30,Zone126,Neighbourhood655,Dwelling1
VR_3152,Alta,0.0,1.3,1.8,0.0,2.0,2019,centre30,Zone126,Neighbourhood655,Dwelling2
VR_3153,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood656,Dwelling1
VR_3154,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood656,Dwelling2
VR_3155,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood657,Dwelling1
VR_3156,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone126,Neighbourhood657,Dwelling2
VR_3157,Alta,0.0,0.0,3.0,4.8,3.9,2019,centre30,Zone209,Neighbourhood658,Dwelling1
VR_3158,Alta,0.0,3.8,7.9,0.0,6.5,2019,centre30,Zone209,Neighbourhood658,Dwelling2
VR_3159,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone209,Neighbourhood659,Dwelling1
VR_3160,Alta,0.0,4.9,7.3,6.7,5.5,2019,centre30,Zone209,Neighbourhood659,Dwelling2
VR_3161,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone209,Neighbourhood660,Dwelling1
VR_3162,Alta,0.0,8.9,4.4,8.0,6.4,2019,centre30,Zone209,Neighbourhood660,Dwelling2
VR_3163,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone209,Neighbourhood661,Dwelling1
VR_3164,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone209,Neighbourhood661,Dwelling2
VR_3165,Alta,0.0,0.0,6.7,4.9,5.6,2019,centre30,Zone125,Neighbourhood662,Dwelling1
VR_3166,Alta,0.0,0.0,0.0,0.0,3.4,2019,centre30,Zone125,Neighbourhood662,Dwelling2
VR_3167,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood663,Dwelling1
VR_3168,Alta,0.0,3.6,0.0,0.0,3.7,2019,centre30,Zone125,Neighbourhood663,Dwelling2
VR_3169,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood664,Dwelling1
VR_3170,Alta,0.0,0.0,1.7,0.0,1.4,2019,centre30,Zone125,Neighbourhood664,Dwelling2
VR_3171,Alta,0.0,0.0,1.5,0.6,1.0,2019,centre30,Zone125,Neighbourhood665,Dwelling1
VR_3172,Alta,0.0,0.0,12.3,0.0,10.6,2019,centre30,Zone125,Neighbourhood665,Dwelling2
VR_3173,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood666,Dwelling1
VR_3174,Alta,0.0,3.0,0.0,0.0,4.4,2019,centre30,Zone125,Neighbourhood666,Dwelling2
VR_3175,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood667,Dwelling1
VR_3176,Alta,0.0,3.2,0.6,0.0,1.8,2019,centre30,Zone125,Neighbourhood667,Dwelling2
VR_3177,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood668,Dwelling1
VR_3178,Alta,0.0,0.0,0.0,0.0,0.9,2019,centre30,Zone125,Neighbourhood668,Dwelling2
VR_3179,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood669,Dwelling1
VR_3180,Alta,0.0,0.7,1.0,2.4,1.2,2019,centre30,Zone125,Neighbourhood669,Dwelling2
VR_3181,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood670,Dwelling1
VR_3182,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood670,Dwelling2
VR_3183,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood671,Dwelling1
VR_3184,Alta,0.0,13.1,9.9,0.0,9.7,2019,centre30,Zone125,Neighbourhood671,Dwelling2
VR_3185,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood672,Dwelling1
VR_3186,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood672,Dwelling2
VR_3187,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone125,Neighbourhood673,Dwelling1
VR_3188,Alta,0.0,2.3,4.1,0.0,3.6,2019,centre30,Zone125,Neighbourhood673,Dwelling2
VR_3189,Alta,0.0,0.0,4.4,0.0,3.2,2019,centre30,Zone125,Neighbourhood674,Dwelling1
VR_3190,Alta,0.0,3.1,0.8,0.0,0.0,2019,centre30,Zone125,Neighbourhood674,Dwelling2
VR_3191,Alta,0.0,0.0,0.0,4.3,3.5,2019,centre30,Zone124,Neighbourhood675,Dwelling1
VR_3192,Alta,0.0,0.0,4.9,0.0,4.5,2019,centre30,Zone124,Neighbourhood675,Dwelling2
VR_3193,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone124,Neighbourhood676,Dwelling1
VR_3194,Alta,0.0,6.6,3.8,0.0,4.5,2019,centre30,Zone124,Neighbourhood676,Dwelling2
VR_3195,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone124,Neighbourhood677,Dwelling1
VR_3196,Alta,0.0,1.5,4.3,0.0,3.7,2019,centre30,Zone124,Neighbourhood677,Dwelling2
VR_3197,Alta,0.0,0.0,4.6,2.0,3.6,2019,centre30,Zone124,Neighbourhood678,Dwelling1
VR_3198,Alta,0.0,0.0,0.0,0.0,0.6,2019,centre30,Zone124,Neighbourhood678,Dwelling2
VR_3199,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone124,Neighbourhood679,Dwelling1
VR_3200,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone124,Neighbourhood679,Dwelling2
VR_3201,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone124,Neighbourhood680,Dwelling1
VR_3202,Alta,0.0,9.3,6.1,6.3,6.9,2019,centre30,Zone124,Neighbourhood680,Dwelling2
VR_3203,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone212,Neighbourhood681,Dwelling1
VR_3204,Alta,0.0,0.0,4.1,0.0,4.3,2019,centre30,Zone212,Neighbourhood681,Dwelling2
VR_3205,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone212,Neighbourhood682,Dwelling1
VR_3206,Alta,0.0,3.1,1.2,0.0,2.3,2019,centre30,Zone212,Neighbourhood682,Dwelling2
VR_3207,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone212,Neighbourhood683,Dwelling1
VR_3208,Alta,0.0,0.0,0.0,0.0,1.7,2019,centre30,Zone212,Neighbourhood683,Dwelling2
VR_3209,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone212,Neighbourhood684,Dwelling1
VR_3210,Alta,0.0,4.8,3.7,0.0,4.2,2019,centre30,Zone212,Neighbourhood684,Dwelling2
VR_3211,Alta,0.0,0.0,16.4,9.8,12.6,2019,centre30,Zone213,Neighbourhood685,Dwelling1
VR_3212,Alta,3.2,3.7,6.2,3.8,5.1,2019,centre30,Zone213,Neighbourhood685,Dwelling2
VR_3213,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone213,Neighbourhood686,Dwelling1
VR_3214,Alta,13.5,6.3,4.5,0.0,5.4,2019,centre30,Zone213,Neighbourhood686,Dwelling2
VR_3215,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone213,Neighbourhood687,Dwelling1
VR_3216,Alta,0.0,9.6,4.6,0.0,6.1,2019,centre30,Zone213,Neighbourhood687,Dwelling2
VR_3217,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone213,Neighbourhood688,Dwelling1
VR_3218,Alta,0.0,0.0,1.8,3.3,1.6,2019,centre30,Zone213,Neighbourhood688,Dwelling2
VR_3219,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone214,Neighbourhood689,Dwelling1
VR_3220,Alta,0.0,4.6,7.2,0.0,6.4,2019,centre30,Zone214,Neighbourhood689,Dwelling2
VR_3221,Alta,0.0,0.0,0.0,0.0,4.7,2019,centre30,Zone214,Neighbourhood690,Dwelling1
VR_3222,Alta,0.0,3.5,0.0,0.0,1.2,2019,centre30,Zone214,Neighbourhood690,Dwelling2
VR_3223,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone214,Neighbourhood691,Dwelling1
VR_3224,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre30,Zone214,Neighbourhood691,Dwelling2
VR_3225,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre31,Zone93,Neighbourhood252,Dwelling1
VR_3226,Alta,3.7,4.4,5.7,8.0,4.7,2019,centre31,Zone93,Neighbourhood252,Dwelling2
VR_3227,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre31,Zone93,Neighbourhood692,Dwelling1
VR_3228,Alta,0.0,4.5,6.6,0.0,5.4,2019,centre31,Zone93,Neighbourhood692,Dwelling2
VR_3229,Alta,0.0,0.0,0.0,0.0,0.0,2019,centre31,Zone93,Neighbourhood693,Dwelling1
