Units_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
Units_1221,Man.,0.0,0.0,9.0,0.0,9.0,2018,centre27,Zone198,Neighbourhood593,Dwelling1
Units_1222,Man.,30.0,147.0,99.0,13.0,289.0,2018,centre27,Zone198,Neighbourhood593,Dwelling2
Units_1223,Man.,0.0,0.0,26.0,46.0,72.0,2018,centre27,Zone198,Neighbourhood594,Dwelling1
Units_1224,Man.,38.0,653.0,553.0,47.0,1291.0,2018,centre27,Zone198,Neighbourhood594,Dwelling2
Units_1225,Man.,0.0,0.0,8.0,40.0,48.0,2018,centre27,Zone199,Neighbourhood595,Dwelling1
Units_1226,Man.,371.0,1637.0,1788.0,81.0,3877.0,2018,centre27,Zone199,Neighbourhood595,Dwelling2
Units_1227,Man.,0.0,0.0,21.0,3.0,24.0,2018,centre27,Zone199,Neighbourhood596,Dwelling1
Units_1228,Man.,55.0,1108.0,1314.0,104.0,2581.0,2018,centre27,Zone199,Neighbourhood596,Dwelling2
Units_1229,Man.,0.0,0.0,0.0,6.0,6.0,2018,centre27,Zone200,Neighbourhood597,Dwelling1
Units_1230,Man.,40.0,929.0,782.0,15.0,1766.0,2018,centre27,Zone200,Neighbourhood597,Dwelling2
Units_1231,Man.,0.0,0.0,0.0,0.0,0.0,2018,centre27,Zone200,Neighbourhood598,Dwelling1
Units_1232,Man.,2.0,849.0,1678.0,142.0,2671.0,2018,centre27,Zone200,Neighbourhood598,Dwelling2
Units_1233,Man.,0.0,0.0,15.0,24.0,39.0,2018,centre27,Zone201,Neighbourhood599,Dwelling1
Units_1234,Man.,76.0,680.0,374.0,28.0,1158.0,2018,centre27,Zone201,Neighbourhood599,Dwelling2
Units_1235,Man.,16.0,2.0,5.0,16.0,39.0,2018,centre27,Zone201,Neighbourhood600,Dwelling1
Units_1236,Man.,7.0,884.0,989.0,33.0,1913.0,2018,centre27,Zone201,Neighbourhood600,Dwelling2
Units_1237,Man.,14.0,28.0,70.0,70.0,182.0,2018,centre27,Zone201,Neighbourhood601,Dwelling1
Units_1238,Man.,153.0,3192.0,2556.0,259.0,6160.0,2018,centre27,Zone201,Neighbourhood601,Dwelling2
Units_1239,Man.,0.0,0.0,0.0,12.0,12.0,2018,centre27,Zone202,Neighbourhood602,Dwelling1
Units_1240,Man.,7.0,183.0,246.0,24.0,460.0,2018,centre27,Zone202,Neighbourhood602,Dwelling2
Units_1241,Man.,0.0,0.0,10.0,6.0,16.0,2018,centre27,Zone203,Neighbourhood603,Dwelling1
Units_1242,Man.,92.0,712.0,370.0,21.0,1195.0,2018,centre27,Zone203,Neighbourhood603,Dwelling2
Units_1243,Man.,0.0,0.0,0.0,4.0,4.0,2018,centre27,Zone203,Neighbourhood604,Dwelling1
Units_1244,Man.,56.0,371.0,190.0,21.0,638.0,2018,centre27,Zone203,Neighbourhood604,Dwelling2
Units_1245,Man.,0.0,0.0,14.0,338.0,352.0,2018,centre27,Zone203,Neighbourhood605,Dwelling1
Units_1246,Man.,20.0,979.0,1753.0,20.0,2772.0,2018,centre27,Zone203,Neighbourhood605,Dwelling2
Units_1247,Man.,0.0,0.0,0.0,24.0,24.0,2018,centre27,Zone204,Neighbourhood606,Dwelling1
Units_1248,Man.,70.0,1009.0,833.0,26.0,1938.0,2018,centre27,Zone204,Neighbourhood606,Dwelling2
Units_1249,Man.,0.0,0.0,0.0,63.0,63.0,2018,centre27,Zone204,Neighbourhood607,Dwelling1
Units_1250,Man.,48.0,1013.0,1361.0,52.0,2474.0,2018,centre27,Zone204,Neighbourhood607,Dwelling2
Units_1251,Man.,0.0,0.0,0.0,0.0,0.0,2018,centre27,Zone205,Neighbourhood608,Dwelling1
Units_1252,Man.,58.0,1234.0,1779.0,66.0,3137.0,2018,centre27,Zone205,Neighbourhood608,Dwelling2
Units_1253,Man.,0.0,20.0,114.0,255.0,389.0,2018,centre27,Zone205,Neighbourhood609,Dwelling1
Units_1254,Man.,10.0,951.0,1566.0,134.0,2661.0,2018,centre27,Zone205,Neighbourhood609,Dwelling2
Units_1255,Man.,2.0,2.0,4.0,21.0,29.0,2018,centre27,Zone206,Neighbourhood610,Dwelling1
Units_1256,Man.,6.0,652.0,1279.0,123.0,2060.0,2018,centre27,Zone206,Neighbourhood610,Dwelling2
Units_1257,Man.,8.0,8.0,8.0,8.0,32.0,2018,centre27,Zone206,Neighbourhood611,Dwelling1
Units_1258,Man.,39.0,356.0,273.0,10.0,678.0,2018,centre27,Zone206,Neighbourhood611,Dwelling2
Units_1259,Man.,0.0,0.0,13.0,188.0,201.0,2018,centre27,Zone23,Neighbourhood612,Dwelling1
Units_1260,Man.,0.0,9.0,67.0,77.0,153.0,2018,centre27,Zone23,Neighbourhood612,Dwelling2
Units_1261,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone108,Neighbourhood613,Dwelling1
Units_1262,Sask.,213.0,935.0,346.0,8.0,1502.0,2018,centre28,Zone108,Neighbourhood613,Dwelling2
Units_1263,Sask.,0.0,0.0,158.0,154.0,312.0,2018,centre28,Zone108,Neighbourhood614,Dwelling1
Units_1264,Sask.,46.0,413.0,245.0,10.0,714.0,2018,centre28,Zone108,Neighbourhood614,Dwelling2
Units_1265,Sask.,0.0,0.0,3.0,0.0,3.0,2018,centre28,Zone108,Neighbourhood271,Dwelling1
Units_1266,Sask.,3.0,51.0,131.0,0.0,185.0,2018,centre28,Zone108,Neighbourhood271,Dwelling2
Units_1267,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone108,Neighbourhood615,Dwelling1
Units_1268,Sask.,20.0,132.0,101.0,2.0,255.0,2018,centre28,Zone108,Neighbourhood615,Dwelling2
Units_1269,Sask.,1.0,16.0,10.0,19.0,46.0,2018,centre28,Zone108,Neighbourhood616,Dwelling1
Units_1270,Sask.,91.0,688.0,880.0,44.0,1703.0,2018,centre28,Zone108,Neighbourhood616,Dwelling2
Units_1271,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone207,Neighbourhood617,Dwelling1
Units_1272,Sask.,8.0,69.0,12.0,3.0,92.0,2018,centre28,Zone207,Neighbourhood617,Dwelling2
Units_1273,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone207,Neighbourhood618,Dwelling1
Units_1274,Sask.,62.0,301.0,346.0,5.0,714.0,2018,centre28,Zone207,Neighbourhood618,Dwelling2
Units_1275,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone207,Neighbourhood619,Dwelling1
Units_1276,Sask.,83.0,443.0,394.0,13.0,933.0,2018,centre28,Zone207,Neighbourhood619,Dwelling2
Units_1277,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone207,Neighbourhood620,Dwelling1
Units_1278,Sask.,0.0,303.0,289.0,9.0,601.0,2018,centre28,Zone207,Neighbourhood620,Dwelling2
Units_1279,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone208,Neighbourhood621,Dwelling1
Units_1280,Sask.,15.0,104.0,190.0,8.0,317.0,2018,centre28,Zone208,Neighbourhood621,Dwelling2
Units_1281,Sask.,0.0,0.0,0.0,34.0,34.0,2018,centre28,Zone208,Neighbourhood622,Dwelling1
Units_1282,Sask.,7.0,255.0,345.0,0.0,607.0,2018,centre28,Zone208,Neighbourhood622,Dwelling2
Units_1283,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone22,Neighbourhood623,Dwelling1
Units_1284,Sask.,5.0,107.0,343.0,30.0,485.0,2018,centre28,Zone22,Neighbourhood623,Dwelling2
Units_1285,Sask.,0.0,0.0,24.0,32.0,56.0,2018,centre28,Zone22,Neighbourhood624,Dwelling1
Units_1286,Sask.,2.0,40.0,145.0,48.0,235.0,2018,centre28,Zone22,Neighbourhood624,Dwelling2
Units_1287,Sask.,0.0,0.0,10.0,241.0,251.0,2018,centre28,Zone22,Neighbourhood49,Dwelling1
Units_1288,Sask.,0.0,202.0,588.0,70.0,860.0,2018,centre28,Zone22,Neighbourhood49,Dwelling2
Units_1289,Sask.,0.0,0.0,35.0,36.0,71.0,2018,centre28,Zone20,Neighbourhood625,Dwelling1
Units_1290,Sask.,27.0,101.0,183.0,6.0,317.0,2018,centre28,Zone20,Neighbourhood625,Dwelling2
Units_1291,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone20,Neighbourhood626,Dwelling1
Units_1292,Sask.,2.0,193.0,337.0,0.0,532.0,2018,centre28,Zone20,Neighbourhood626,Dwelling2
Units_1293,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone20,Neighbourhood46,Dwelling1
Units_1294,Sask.,20.0,127.0,235.0,38.0,420.0,2018,centre28,Zone20,Neighbourhood46,Dwelling2
Units_1295,Sask.,0.0,0.0,0.0,12.0,12.0,2018,centre28,Zone124,Neighbourhood627,Dwelling1
Units_1296,Sask.,10.0,199.0,494.0,6.0,709.0,2018,centre28,Zone124,Neighbourhood627,Dwelling2
Units_1297,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre28,Zone124,Neighbourhood628,Dwelling1
Units_1298,Sask.,19.0,226.0,519.0,12.0,776.0,2018,centre28,Zone124,Neighbourhood628,Dwelling2
Units_1299,Sask.,0.0,2.0,4.0,51.0,57.0,2018,centre28,Zone125,Neighbourhood629,Dwelling1
Units_1300,Sask.,2.0,268.0,983.0,82.0,1335.0,2018,centre28,Zone125,Neighbourhood629,Dwelling2
Units_1301,Sask.,0.0,2.0,6.0,0.0,8.0,2018,centre28,Zone23,Neighbourhood612,Dwelling1
Units_1302,Sask.,1.0,12.0,11.0,0.0,24.0,2018,centre28,Zone23,Neighbourhood612,Dwelling2
Units_1303,Sask.,0.0,10.0,19.0,5.0,34.0,2018,centre29,Zone108,Neighbourhood271,Dwelling1
Units_1304,Sask.,202.0,1157.0,736.0,35.0,2130.0,2018,centre29,Zone108,Neighbourhood271,Dwelling2
Units_1305,Sask.,0.0,0.0,4.0,1.0,5.0,2018,centre29,Zone108,Neighbourhood630,Dwelling1
Units_1306,Sask.,4.0,37.0,67.0,4.0,112.0,2018,centre29,Zone108,Neighbourhood630,Dwelling2
Units_1307,Sask.,1.0,7.0,69.0,54.0,131.0,2018,centre29,Zone19,Neighbourhood631,Dwelling1
Units_1308,Sask.,189.0,1158.0,871.0,45.0,2263.0,2018,centre29,Zone19,Neighbourhood631,Dwelling2
Units_1309,Sask.,0.0,0.0,126.0,100.0,226.0,2018,centre29,Zone19,Neighbourhood632,Dwelling1
Units_1310,Sask.,31.0,517.0,918.0,16.0,1482.0,2018,centre29,Zone19,Neighbourhood632,Dwelling2
Units_1311,Sask.,0.0,0.0,0.0,50.0,50.0,2018,centre29,Zone209,Neighbourhood633,Dwelling1
Units_1312,Sask.,20.0,351.0,753.0,18.0,1142.0,2018,centre29,Zone209,Neighbourhood633,Dwelling2
Units_1313,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre29,Zone209,Neighbourhood634,Dwelling1
Units_1314,Sask.,0.0,78.0,353.0,24.0,455.0,2018,centre29,Zone209,Neighbourhood634,Dwelling2
Units_1315,Sask.,0.0,0.0,0.0,7.0,7.0,2018,centre29,Zone124,Neighbourhood635,Dwelling1
Units_1316,Sask.,70.0,179.0,150.0,0.0,399.0,2018,centre29,Zone124,Neighbourhood635,Dwelling2
Units_1317,Sask.,0.0,1.0,3.0,56.0,60.0,2018,centre29,Zone124,Neighbourhood636,Dwelling1
Units_1318,Sask.,10.0,238.0,705.0,107.0,1060.0,2018,centre29,Zone124,Neighbourhood636,Dwelling2
Units_1319,Sask.,0.0,0.0,0.0,0.0,0.0,2018,centre29,Zone21,Neighbourhood637,Dwelling1
